device_id,ts,ignition,odometer_km
D2015,2026-05-05 10:45:00,ON,26192.4
D2008,10/05/2026 15:07,ON,47822.5
D2018,12-May-2026 11:15:00,ON,77760.3
D2023,26-May-2026 17:00:00,ON,77177.5
D2025,18/05/2026 11:23,ON,78633.2
D2026,2026-05-21 07:23:00,ON,13695.7
D2027,2026-05-25T13:15:00,ON,63779.3
D2024,25-May-2026 15:00:00,ON,15834.1
D2022,2026-05-10T08:15:00,ON,58337.2
D2021,08/05/2026 13:15,ON,28449.8
D2018,07-May-2026 08:07:00,ON,77431.7
D2009,12/05/2026 15:00,ON,296.0
D2028,2026-05-25T07:07:00,ON,47318.8
D2026,2026-05-08 13:52:00,ON,0
D9001,2026-05-11T10:52:00,ON,11812.6
D2012,11/05/2026 13:15,ON,57119.1
D2006,04-May-2026 11:23:00,ON,58747.6
D2015,2026-05-18 09:52:00,ON,26463.9
D2012,07/05/2026 16:07,ON,57013.6
D2015,2026-05-11 15:45:00,ON,26327.0
D2007,2026-05-04T17:38:00,ON,47984.3
D2019,21-May-2026 12:23:00,ON,19129.0
D2019,05-May-2026 11:23:00,ON,18516.1
D2025,21/05/2026 12:00,ON,78742.0
D2028,2026-05-04T17:07:00,ON,45983.5
D2012,21/05/2026 08:45,ON,57396.8
D2010,2026-05-07 11:45:00,OFF,46638.8
D2016,2026-05-12T09:38:00,ON,34852.4
D2008,30/05/2026 14:38,ON,690.7
D2023,20-May-2026 14:15:00,ON,77026.6
D9002,2026-05-07T10:07:00,ON,65958.5
D2008,20/05/2026 11:00,ON,417.1
D9001,2026-05-08T12:00:00,ON,11738.7
D9001,2026-05-20T13:07:00,ON,12049.9
D2019,14-May-2026 11:45:00,ON,18864.0
D2007,2026-05-21T09:07:00,on,48696.4
D2028,2026-05-07T13:00:00,ON,46160.6
D2019,22-May-2026 12:15:00,ON,
D2013,23/05/2026 15:00,ON,48566.3
D2023,22-May-2026 11:23:00,ON,77067.8
D2017,08/05/2026 14:15,ON,71594.4
D2017,28/05/2026 10:38,ON,
D2020,2026-05-04 07:38:00,ON,9190.5
D2010,2026-05-30 15:23:00,OFF,46638.8
D2011,18/05/2026 11:45,off,30676.1
D2009,07/05/2026 09:23,ON,53177.2
D2020,2026-05-22 15:38:00,ON,10146.1
D2004,09-May-2026 11:45:00,ON,32562.4
D2017,01/05/2026 07:23,ON,71429.3
D2012,07/05/2026 11:15,ON,57002.4
D2008,05/05/2026 10:07,ON,47677.1
D2026,2026-05-01 16:52:00,ON,13322.4
D2016,2026-05-08T11:07:00,ON,34747.6
D2019,06-May-2026 12:15:00,ON,18556.8
D2018,05-May-2026 17:00:00,on,77350.4
D2008,10/05/2026 10:45,ON,47810.9
D2017,21/05/2026 07:00,ON,71862.7
D2008,22/05/2026 17:00,ON,9999999
D2028,2026-05-23T10:15:00,ON,47201.4
D2012,13/05/2026 09:38,ON,57166.9
D2021,15/05/2026 07:38,ON,28703.9
D2004,11-May-2026 07:23:00,ON,32640.0
D2016,2026-05-14T17:38:00,ON,34923.0
D2025,07/05/2026 11:07,ON,78223.3
D2004,14-May-2026 15:15:00,ON,32821.5
D2005,2026-05-02T07:23:00,on,36548.7
D2020,2026-05-16 10:15:00,ON,9817.3
D2018,16-May-2026 11:23:00,ON,78012.6
D2017,30/05/2026 15:38,ON,0
D2020,2026-05-20 14:15:00,ON,10040.6
D2027,2026-05-11T17:38:00,ON,63250.9
D2026,2026-05-25 08:52:00,ON,13774.1
D2020,2026-05-11 17:38:00,ON,9590.7
D2018,22-May-2026 15:00:00,ON,78415.0
D2012,10/05/2026 15:45,ON,57095.6
D2004,14-May-2026 09:15:00,ON,32796.9
D9002,2026-05-21T16:38:00,ON,9999999
D2020,2026-05-22 10:38:00,ON,10124.2
D2025,22/05/2026 10:15,ON,78773.9
D9001,2026-05-25T17:38:00,ON,12184.9
D2027,2026-05-21T15:52:00,ON,63630.8
D2016,2026-05-04T09:38:00,ON,34636.3
D2021,22/05/2026 14:38,ON,29000.5
D2017,10/05/2026 07:00,ON,71624.1
D2010,2026-05-09 07:23:00,OFF,46638.8
D2027,2026-05-30T10:00:00,ON,63962.3
D2021,16/05/2026 11:23,ON,28754.8
D2009,18/05/2026 07:00,ON,630.4
D2027,2026-05-14T17:45:00,ON,63366.8
D2021,01/05/2026 11:38,ON,28174.3
D2011,12/05/2026 07:45,OFF,30676.1
D2024,28-May-2026 10:52:00,ON,15963.0
D2009,29/05/2026 14:23,ON,1363.6
D2011,09/05/2026 09:38,OFF,30676.1
D2005,2026-05-03T10:00:00,ON,36594.2
D9001,2026-05-07T11:38:00,ON,11711.0
D2026,2026-05-17 15:00:00,ON,0
D2007,2026-05-06T07:38:00,ON,48034.5
D2020,2026-05-04 15:45:00,ON,9224.6
D2028,2026-05-18T11:45:00,ON,46883.4
D9002,2026-05-11T16:23:00,ON,66032.5
D2008,14/05/2026 17:15,ON,270.4
D2011,05/05/2026 11:38,OFF,30676.1
D9001,2026-05-21T11:07:00,ON,12070.2
D2018,28-May-2026 17:45:00,ON,78801.8
D2004,06-May-2026 11:15:00,ON,32413.0
D2024,16-May-2026 09:00:00,ON,15351.6
D2022,2026-05-13T13:15:00,ON,58474.9
D2027,2026-05-27T07:52:00,ON,63835.3
D2015,2026-05-15 15:45:00,ON,26411.6
D2015,2026-05-27 17:07:00,ON,26667.1
D2012,12/05/2026 09:00,ON,57138.3
D2018,12-May-2026 13:52:00,ON,77770.8
D2022,2026-05-18T11:23:00,ON,58672.3
D2022,2026-05-02T07:38:00,ON,58012.2
D9002,2026-05-01T14:45:00,ON,65865.0
D9002,2026-05-14T15:23:00,ON,66078.5
D2017,10/05/2026 17:52,ON,71641.9
D2010,2026-05-17 10:45:00,OFF,46638.8
D2019,21-May-2026 08:15:00,ON,19117.8
D2022,2026-05-12T10:07:00,ON,58423.5
D2022,2026-05-25T11:07:00,on,58956.3
D2014,14/05/2026 11:52,ON,78155.4
D2010,2026-05-30 07:07:00,OFF,46638.8
D2011,27/05/2026 15:38,OFF,9999999
D2009,20/05/2026 11:52,ON,777.6
D2028,2026-05-16T11:23:00,ON,46750.7
D2008,03/05/2026 16:45,ON,47637.9
D2021,28/05/2026 10:38,ON,29219.2
D2025,05/05/2026 14:23,ON,78161.5
D2023,12-May-2026 17:45:00,ON,76839.1
D2016,2026-05-22T17:52:00,ON,35137.9
D2024,28-May-2026 13:15:00,ON,15977.9
D2026,2026-05-25 07:38:00,ON,13771.5
D2010,2026-05-20 11:45:00,OFF,46638.8
D9002,2026-05-23T07:15:00,ON,66214.9
D2015,2026-05-01 17:00:00,ON,26119.7
D2014,22/05/2026 11:23,ON,78635.9
D2009,27/05/2026 16:38,ON,1249.8
D2013,23/05/2026 17:15,ON,48572.9
D2012,09/05/2026 10:07,ON,57055.1
D2017,19/05/2026 10:07,ON,71823.9
D2012,30/05/2026 11:52,ON,9999999
D2010,2026-05-29 12:38:00,OFF,46638.8
D2012,22/05/2026 09:00,ON,57428.7
D2024,18-May-2026 07:52:00,ON,0
D2024,01-May-2026 07:38:00,ON,14588.0
D2020,2026-05-19 07:52:00,ON,9956.1
D2021,23/05/2026 15:38,ON,29040.9
D2006,11-May-2026 17:38:00,ON,59248.4
D2027,2026-05-02T15:00:00,ON,62898.9
D2028,2026-05-06T10:52:00,ON,46078.5
D2025,16/05/2026 16:15,ON,78573.9
D2027,2026-05-12T17:07:00,on,63289.7
D2013,20/05/2026 12:15,ON,48438.9
D2016,2026-05-30T10:07:00,ON,35336.1
D2004,15-May-2026 15:45:00,ON,32872.8
D2018,21-May-2026 11:07:00,ON,78334.8
D2010,2026-05-05 07:45:00,OFF,46638.8
D2018,29-May-2026 09:45:00,ON,78826.8
D2012,18/05/2026 10:52,on,57314.7
D2008,26/05/2026 09:45,ON,573.9
D2008,25/05/2026 11:52,ON,552.9
D2020,2026-05-21 08:23:00,ON,10065.3
D2028,2026-05-01T13:45:00,ON,45762.6
D2004,04-May-2026 08:15:00,ON,32298.2
D2010,2026-05-15 13:23:00,OFF,46638.8
D2023,21-May-2026 16:15:00,ON,77055.9
D2017,03/05/2026 07:00,ON,71473.4
D2020,2026-05-18 15:07:00,ON,9940.2
D2011,08/05/2026 16:07,OFF,30676.1
D2004,06-May-2026 07:15:00,ON,32392.9
D2006,01-May-2026 15:07:00,ON,58569.9
D2019,08-May-2026 13:07:00,ON,18636.8
D2026,2026-05-08 11:00:00,ON,13447.6
D2026,2026-05-12 12:00:00,ON,13525.8
D2024,29-May-2026 11:45:00,ON,16017.6
D2012,13/05/2026 11:38,ON,57171.8
D9001,2026-05-07T07:00:00,ON,11702.9
D2019,26-May-2026 12:23:00,ON,19321.1
D2025,12/05/2026 15:23,ON,78421.3
D2021,22/05/2026 09:38,ON,28985.1
D2022,2026-05-19T13:23:00,ON,58718.1
D2014,20/05/2026 17:15,ON,78540.1
D9002,2026-05-13T13:45:00,ON,66059.9
D2027,2026-05-11T09:15:00,ON,63224.9
D9001,2026-05-14T11:07:00,ON,11893.5
D2026,2026-05-30 12:38:00,ON,13877.2
D9001,2026-05-01T09:15:00,ON,11552.8
D2023,27-May-2026 15:15:00,ON,77197.4
D2020,2026-05-13 17:00:00,ON,9693.1
D2021,13/05/2026 13:52,ON,28644.6
D2019,22-May-2026 08:45:00,ON,19156.4
D2022,2026-05-26T14:38:00,ON,59004.7
D2012,03/05/2026 07:45,ON,56875.2
D9001,2026-05-01T07:07:00,ON,11548.3
D2020,2026-05-04 11:52:00,ON,9207.3
D2014,15/05/2026 11:00,ON,78220.9
D2020,2026-05-01 07:38:00,ON,9036.7
D2026,2026-05-07 13:00:00,ON,13432.8
D2022,2026-05-19T07:52:00,ON,58694.7
D2007,2026-05-08T07:45:00,ON,48121.5
D2009,01/05/2026 13:15,ON,52824.1
D2015,2026-05-02 12:15:00,ON,0
D2024,09-May-2026 10:00:00,ON,15004.1
D2023,03-May-2026 15:38:00,ON,76615.7
D2024,11-May-2026 15:00:00,ON,15125.5
D2018,24-May-2026 17:15:00,on,78550.9
D9002,2026-05-02T09:07:00,ON,65875.0
D2011,13/05/2026 15:45,OFF,30676.1
D2014,30/05/2026 07:23,ON,79082.9
D2008,24/05/2026 15:45,ON,532.6
D2025,19/05/2026 08:23,ON,78658.7
D9001,2026-05-01T11:00:00,ON,9999999
D2014,08/05/2026 07:52,ON,0
D2017,26/05/2026 07:45,ON,71970.8
D2021,13/05/2026 17:00,ON,28657.2
D2004,01-May-2026 16:15:00,ON,32184.8
D2027,2026-05-01T07:23:00,on,62833.5
D2008,30/05/2026 07:38,ON,674.7
D9001,2026-05-06T14:38:00,ON,11693.1
D2021,23/05/2026 13:07,on,29034.3
D9002,2026-05-23T13:23:00,ON,66224.6
D2007,2026-05-20T07:15:00,ON,48642.6
D2018,26-May-2026 11:45:00,ON,78651.1
D2009,28/05/2026 16:00,ON,1313.1
D9002,2026-05-28T07:45:00,ON,66298.3
D2024,01-May-2026 13:15:00,ON,9999999
D2017,04/05/2026 12:07,ON,71503.7
D2016,2026-05-06T13:00:00,ON,34699.3
D2026,2026-05-20 17:45:00,ON,13691.6
D2009,09/05/2026 07:45,ON,53293.1
D2027,2026-05-25T10:00:00,on,63767.9
D2018,07-May-2026 10:07:00,ON,77440.7
D2020,2026-05-25 14:38:00,ON,10296.1
D2018,25-May-2026 08:23:00,ON,78569.0
D2004,01-May-2026 09:15:00,ON,32155.2
D2010,2026-05-16 07:00:00,OFF,46638.8
D2017,20/05/2026 09:07,ON,71845.4
D2018,27-May-2026 16:38:00,ON,78739.0
D2023,14-May-2026 16:07:00,ON,-1
D2004,05-May-2026 12:23:00,ON,32362.0
D2010,2026-05-18 10:00:00,OFF,46638.8
D2016,2026-05-01T07:52:00,ON,34549.3
D2012,12/05/2026 13:23,ON,57147.6
D2007,2026-05-05T11:07:00,ON,48005.5
D2012,14/05/2026 16:00,ON,57215.5
D2015,2026-05-21 07:00:00,ON,26523.2
D2016,2026-05-10T15:23:00,ON,34810.6
D2026,2026-05-14 17:23:00,ON,13573.7
D9002,2026-05-10T17:52:00,ON,66016.1
D2014,12/05/2026 09:07,ON,78031.0
D2004,06-May-2026 14:38:00,ON,32423.0
D2019,23-May-2026 12:23:00,ON,19206.1
D2028,2026-05-06T08:52:00,ON,46068.8
D2019,10-May-2026 08:00:00,ON,18699.2
D2017,14/05/2026 07:45,ON,71710.9
D2021,11/05/2026 15:00,ON,28573.3
D2021,08/05/2026 15:38,ON,28456.0
D2015,2026-05-08 13:38:00,ON,26261.8
D2019,24-May-2026 17:52:00,ON,19260.4
D2026,2026-05-23 17:38:00,ON,13749.0
D2019,03-May-2026 11:07:00,ON,0
D2018,30-May-2026 13:00:00,ON,9999999
D2024,12-May-2026 13:07:00,ON,15167.4
D2013,22/05/2026 17:07,ON,48533.5
D9001,2026-05-17T07:38:00,ON,11961.1
D2026,2026-05-02 17:23:00,ON,13341.6
D9002,2026-05-22T07:52:00,ON,66199.2
D9001,2026-05-22T14:15:00,ON,12103.2
D2014,23/05/2026 11:38,ON,78688.9
D2011,10/05/2026 09:15,OFF,30676.1
D2011,28/05/2026 12:45,OFF,30676.1
D2027,2026-05-27T15:00:00,ON,63862.8
D2023,25-May-2026 09:38:00,ON,77138.6
D2023,16-May-2026 15:00:00,ON,76931.3
D2021,13/05/2026 15:38,ON,28650.8
D2028,2026-05-19T10:45:00,ON,46938.0
D2011,14/05/2026 15:15,OFF,0
D2014,08/05/2026 13:07,ON,77808.5
D2028,2026-05-27T09:23:00,ON,47464.7
D2011,09/05/2026 14:23,OFF,30676.1
D2007,2026-05-13T15:15:00,ON,48368.6
D2013,29/05/2026 13:15,ON,48791.0
D2027,2026-05-10T07:00:00,ON,63180.3
D2012,07/05/2026 09:45,ON,56996.8
D2006,04-May-2026 13:52:00,ON,58758.7
D2025,04/05/2026 13:45,ON,78121.2
D2024,09-May-2026 08:07:00,ON,14996.8
D2022,2026-05-24T15:52:00,ON,58926.1
D2019,27-May-2026 07:00:00,ON,19344.5
D2006,01-May-2026 13:38:00,ON,58558.8
D2007,2026-05-10T11:52:00,ON,48222.9
D2026,2026-05-18 11:38:00,ON,13642.5
D9002,2026-05-24T14:45:00,ON,66242.3
D2010,2026-05-28 12:07:00,OFF,46638.8
D2027,2026-05-30T15:15:00,ON,-1
D2026,2026-05-07 12:38:00,ON,
D2026,2026-05-10 10:00:00,ON,13483.9
D2028,2026-05-14T15:23:00,ON,46633.8
D2006,13-May-2026 08:07:00,ON,59334.7
D2009,24/05/2026 11:15,ON,1036.2
D2011,28/05/2026 07:00,OFF,30676.1
D2015,2026-05-14 15:38:00,ON,9999999
D2028,2026-05-02T07:07:00,ON,45794.4
D2013,13/05/2026 15:38,ON,48177.8
D2011,02/05/2026 11:38,OFF,30676.1
D2017,04/05/2026 07:07,ON,71494.3
D2014,15/05/2026 14:23,ON,78232.8
D2025,11/05/2026 11:15,ON,78375.6
D2028,2026-05-17T09:38:00,ON,46799.3
D2024,11-May-2026 17:38:00,ON,15133.7
D2017,24/05/2026 14:00,ON,71941.1
D2008,27/05/2026 15:38,ON,612.3
D2020,2026-05-03 09:07:00,on,9148.0
D2014,22/05/2026 14:23,ON,
D2020,2026-05-01 15:15:00,ON,9071.1
D2011,16/05/2026 13:45,OFF,-1
D2018,04-May-2026 13:07:00,ON,77269.1
D2010,2026-05-14 14:45:00,OFF,46638.8
D2026,2026-05-09 11:52:00,ON,13466.1
D2021,24/05/2026 13:45,ON,29073.1
D2011,28/05/2026 15:38,OFF,30676.1
D2008,01/05/2026 16:38,ON,47583.8
D2012,08/05/2026 11:23,ON,57030.6
D2026,2026-05-27 07:23:00,ON,9999999
D2008,06/05/2026 11:23,ON,47706.6
D2009,22/05/2026 12:45,ON,908.1
D2009,25/05/2026 15:15,ON,1113.9
D2028,2026-05-26T07:45:00,ON,0
D2005,2026-05-09T07:45:00,ON,9999999
D2016,2026-05-10T08:52:00,on,34795.7
D2008,08/05/2026 07:00,ON,47750.0
D2012,28/05/2026 16:52,ON,57620.7
D2022,2026-05-06T12:00:00,ON,58189.4
D9002,2026-05-07T15:00:00,ON,65965.6
D2008,21/05/2026 07:38,ON,434.8
D2008,04/05/2026 09:15,ON,
D9001,2026-05-21T13:23:00,ON,12074.2
D2024,27-May-2026 07:45:00,ON,15899.3
D2011,19/05/2026 12:23,OFF,0
D2019,01-May-2026 13:07:00,ON,18373.2
D2027,2026-05-28T16:52:00,ON,63906.4
D2013,01/05/2026 12:45,ON,47701.0
D9002,2026-05-19T16:15:00,on,66163.3
D2027,2026-05-07T13:23:00,ON,0
D2023,12-May-2026 13:15:00,ON,76830.7
D2012,13/05/2026 13:15,ON,57176.9
D2011,05/05/2026 09:00,OFF,30676.1
D2011,28/05/2026 17:45,OFF,30676.1
D2011,24/05/2026 17:07,OFF,30676.1
D2023,03-May-2026 09:45:00,ON,76603.3
D2009,27/05/2026 09:45,ON,0
D2024,09-May-2026 07:15:00,ON,14989.6
D2019,13-May-2026 07:07:00,ON,18808.2
D2013,02/05/2026 12:45,ON,47739.7
D2013,24/05/2026 08:15,ON,48584.2
D2004,17-May-2026 07:15:00,ON,32938.2
D2010,2026-05-27 09:00:00,OFF,46638.8
D2028,2026-05-10T15:52:00,ON,46369.0
D9001,2026-05-26T16:45:00,ON,12210.9
D2011,30/05/2026 08:38,OFF,30676.1
D2024,13-May-2026 11:07:00,ON,15214.0
D2025,18/05/2026 16:38,ON,78647.8
D2019,08-May-2026 15:38:00,ON,0
D2007,2026-05-13T08:23:00,ON,
D2019,02-May-2026 16:23:00,ON,18421.8
D2006,07-May-2026 15:15:00,ON,58971.1
D2019,30-May-2026 15:00:00,ON,19485.1
D2006,05-May-2026 07:07:00,ON,58790.0
D2028,2026-05-11T07:00:00,ON,46389.6
D2019,17-May-2026 16:23:00,ON,18993.0
D2012,26/05/2026 13:52,ON,57554.3
D2018,04-May-2026 15:23:00,ON,77278.2
D2017,22/05/2026 11:00,ON,71891.4
D2025,13/05/2026 14:45,ON,78456.7
D2019,11-May-2026 09:15:00,ON,18741.6
D9001,2026-05-07T09:52:00,ON,11707.0
D2011,22/05/2026 15:00,off,30676.1
D2008,19/05/2026 13:15,ON,394.6
D2025,23/05/2026 15:52,ON,78826.1
D2021,27/05/2026 09:23,ON,29176.4
D2009,11/05/2026 15:15,ON,231.1
D2014,23/05/2026 17:00,ON,78719.0
D2022,2026-05-11T15:07:00,ON,58400.3
D2005,2026-05-17T17:52:00,ON,37118.9
D2013,15/05/2026 07:00,ON,48230.1
D2023,30-May-2026 16:38:00,ON,77274.4
D2023,02-May-2026 07:15:00,ON,76575.0
D2009,29/05/2026 14:23,ON,1363.6
D2019,06-May-2026 07:15:00,ON,18540.4
D9001,2026-05-23T12:00:00,ON,12122.7
D2021,10/05/2026 08:38,ON,28512.3
D2024,08-May-2026 12:15:00,ON,14961.5
D2012,30/05/2026 15:15,ON,57674.3
D2008,26/05/2026 11:52,ON,579.0
D2023,03-May-2026 13:38:00,ON,76611.7
D2026,2026-05-15 07:52:00,ON,13576.8
D2021,23/05/2026 09:38,ON,29021.1
D2009,15/05/2026 12:45,ON,466.4
D2012,26/05/2026 15:15,ON,57558.5
D2024,30-May-2026 17:00:00,ON,16093.8
D2024,21-May-2026 13:07:00,ON,15624.0
D2025,21/05/2026 15:23,on,78752.7
D2027,2026-05-28T09:07:00,ON,63883.6
D2019,03-May-2026 09:45:00,ON,
D2017,15/05/2026 12:07,ON,71740.1
D9002,2026-05-04T09:52:00,ON,65908.0
D9002,2026-05-16T15:38:00,ON,-1
D2009,13/05/2026 07:00,ON,315.9
D2017,01/05/2026 17:23,ON,71447.7
D2012,15/05/2026 12:00,ON,57232.3
D2023,29-May-2026 16:52:00,ON,77250.2
D2015,2026-05-05 12:00:00,ON,26195.6
D2015,2026-05-02 17:00:00,ON,26141.1
D2023,21-May-2026 09:23:00,ON,77041.2
D2018,21-May-2026 07:38:00,ON,78309.8
D2012,25/05/2026 16:45,ON,57533.7
D9002,2026-05-15T09:23:00,ON,66086.3
D2026,2026-05-11 07:15:00,ON,13498.1
D2015,2026-05-20 10:15:00,ON,26507.4
D2010,2026-05-15 08:07:00,OFF,46638.8
D2022,2026-05-19T10:07:00,ON,58706.6
D2025,08/05/2026 07:45,ON,78249.3
D2014,07/05/2026 13:15,ON,0
D2007,2026-05-20T13:52:00,ON,48664.4
D9002,2026-05-05T09:00:00,ON,65923.5
D2006,06-May-2026 13:07:00,ON,58895.7
D2024,20-May-2026 07:52:00,ON,15545.8
D2007,2026-05-03T12:07:00,ON,47922.5
D2010,2026-05-09 09:15:00,OFF,46638.8
D2016,2026-05-19T15:52:00,ON,35052.6
D2023,12-May-2026 07:38:00,ON,76818.5
D2016,2026-05-14T12:45:00,ON,34911.9
D2013,01/05/2026 07:07,ON,47684.3
D2007,2026-05-21T14:52:00,ON,48713.4
D9001,2026-05-30T17:00:00,ON,12314.8
D2007,2026-05-13T07:38:00,ON,48337.5
D2006,16-May-2026 11:07:00,ON,59557.1
D2019,10-May-2026 17:45:00,ON,18726.5
D2020,2026-05-11 09:00:00,ON,9556.2
D2021,05/05/2026 11:07,ON,28326.7
D2013,25/05/2026 09:00,ON,48625.1
D2013,14/05/2026 14:52,ON,48214.5
D2025,23/05/2026 09:07,ON,78807.8
D2020,2026-05-06 16:15:00,ON,9335.3
D2016,2026-05-27T17:52:00,ON,35271.0
D2015,2026-05-08 17:15:00,ON,26268.7
D2009,18/05/2026 13:52,ON,662.0
D2022,2026-05-02T11:23:00,ON,58025.4
D2010,2026-05-06 07:07:00,OFF,46638.8
D2011,18/05/2026 14:52,OFF,30676.1
D2008,19/05/2026 17:15,ON,403.5
D2023,11-May-2026 13:52:00,ON,76806.2
D2012,15/05/2026 08:15,ON,9999999
D2005,2026-05-13T10:23:00,ON,36954.9
D2007,2026-05-17T07:23:00,ON,48513.2
D9002,2026-05-11T07:38:00,ON,66019.3
D2020,2026-05-14 07:52:00,ON,9700.3
D2016,2026-05-21T09:00:00,ON,35092.6
D2027,2026-05-29T10:38:00,ON,63922.9
D2016,2026-05-16T09:38:00,ON,34960.4
D2020,2026-05-25 16:07:00,ON,10306.5
D2015,2026-05-06 07:07:00,ON,26209.0
D9001,2026-05-13T13:45:00,ON,11869.8
D2014,20/05/2026 07:00,ON,78490.5
D2025,05/05/2026 11:15,ON,78154.1
D2022,2026-05-15T07:07:00,ON,58534.2
D2028,2026-05-12T08:07:00,ON,46465.2
D2005,2026-05-13T10:23:00,ON,36954.9
D2010,2026-05-02 07:52:00,OFF,46638.8
D2027,2026-05-26T14:00:00,on,63822.0
D2018,06-May-2026 07:07:00,ON,77359.2
D2018,19-May-2026 17:07:00,ON,78233.7
D2026,2026-05-11 08:45:00,ON,13501.0
D2023,06-May-2026 11:52:00,ON,76680.5
D2021,17/05/2026 14:45,ON,28805.4
D2014,18/05/2026 07:52,ON,78371.8
D2004,07-May-2026 11:45:00,ON,32462.5
D2010,2026-05-21 15:07:00,off,46638.8
D2017,19/05/2026 13:00,ON,71830.3
D2005,2026-05-08T09:38:00,ON,36771.4
D2009,19/05/2026 09:07,ON,708.4
D2016,2026-05-20T09:00:00,ON,35067.7
D2020,2026-05-09 10:45:00,ON,9459.2
D2024,23-May-2026 13:38:00,ON,0
D2013,15/05/2026 09:00,ON,48238.0
D2008,17/05/2026 11:23,ON,336.7
D2015,2026-05-26 11:38:00,ON,26638.3
D2017,27/05/2026 11:07,ON,72002.1
D2010,2026-05-23 07:00:00,OFF,46638.8
D2024,14-May-2026 10:23:00,ON,15256.4
D2006,12-May-2026 07:00:00,ON,0
D2011,11/05/2026 09:45,OFF,30676.1
D2026,2026-05-14 09:00:00,ON,13560.2
D9001,2026-05-25T12:07:00,on,12173.9
D9001,2026-05-15T17:45:00,ON,11929.1
D2027,2026-05-12T08:15:00,ON,63261.8
D2016,2026-05-13T10:38:00,ON,34881.2
D2007,2026-05-09T13:38:00,on,48187.4
D2017,22/05/2026 13:15,ON,71894.9
D2020,2026-05-16 12:15:00,ON,9824.8
D9001,2026-05-15T08:52:00,ON,11910.8
D2007,2026-05-19T07:38:00,ON,48600.3
D9001,2026-05-22T07:45:00,ON,12087.8
D2006,13-May-2026 15:07:00,ON,59373.1
D2008,20/05/2026 07:38,ON,408.2
D2020,2026-05-10 10:52:00,ON,9510.9
D2017,18/05/2026 07:15,ON,71796.4
D2016,2026-05-24T07:07:00,ON,35169.6
D2025,21/05/2026 08:07,ON,78731.6
D2006,04-May-2026 09:23:00,on,58736.5
D2024,10-May-2026 10:45:00,ON,15054.5
D2017,11/05/2026 12:45,on,71654.1
D2006,09-May-2026 11:45:00,ON,59082.0
D2024,05-May-2026 16:45:00,ON,-1
D2012,23/05/2026 07:07,ON,57450.5
D2019,28-May-2026 10:23:00,ON,19392.6
D2010,2026-05-19 07:38:00,off,46638.8
D2013,27/05/2026 11:23,ON,48711.1
D2026,2026-05-28 09:23:00,ON,13833.9
D2016,2026-05-26T15:38:00,ON,35241.0
D2016,2026-05-03T11:52:00,ON,-1
D2027,2026-05-02T08:07:00,ON,62877.2
D2025,22/05/2026 15:07,ON,0
D2026,2026-05-08 15:07:00,ON,13453.8
D9002,2026-05-02T16:15:00,ON,65884.9
D2024,15-May-2026 07:52:00,ON,15293.1
D2011,05/05/2026 16:00,OFF,30676.1
D2014,21/05/2026 07:23,ON,78548.8
D2023,09-May-2026 17:07:00,ON,76765.6
D2012,08/05/2026 14:23,ON,57036.4
D2018,30-May-2026 09:15:00,ON,0
D2012,06/05/2026 07:23,ON,56962.5
D2007,2026-05-14T10:52:00,ON,48393.5
D2005,2026-05-04T09:07:00,ON,36626.7
D2016,2026-05-19T11:45:00,ON,35043.4
D2014,13/05/2026 07:15,ON,78078.5
D2027,2026-05-30T17:15:00,ON,63984.6
D2025,18/05/2026 14:15,ON,78640.5
D2009,08/05/2026 13:07,ON,53261.4
D2028,2026-05-03T09:23:00,on,45878.3
D9001,2026-05-23T07:00:00,ON,12111.8
D2004,02-May-2026 09:45:00,ON,32201.3
D2028,2026-05-13T17:38:00,ON,46578.9
D2027,2026-05-19T15:00:00,ON,63552.9
D2015,2026-05-01 07:07:00,ON,26102.0
D2009,15/05/2026 17:00,ON,493.5
D2009,03/05/2026 11:45,ON,52936.2
D2028,2026-05-10T09:00:00,ON,46336.2
D2026,2026-05-20 15:45:00,ON,13688.8
D9001,2026-05-04T16:15:00,ON,11647.5
D2019,15-May-2026 15:23:00,ON,18911.8
D2014,27/05/2026 09:52,ON,78920.9
D2010,2026-05-05 13:38:00,OFF,46638.8
D2015,2026-05-15 12:45:00,ON,26405.4
D2022,2026-05-19T17:00:00,ON,58729.9
D2016,2026-05-06T12:15:00,ON,34695.4
D9002,2026-05-28T09:45:00,ON,66301.6
D2028,2026-05-28T11:07:00,ON,47536.6
D2008,08/05/2026 17:15,ON,47771.9
D2023,28-May-2026 10:23:00,ON,77212.0
D2021,30/05/2026 07:00,ON,29286.5
D2018,26-May-2026 14:38:00,ON,78663.9
D2010,2026-05-17 10:45:00,OFF,46638.8
D2010,2026-05-02 12:38:00,OFF,46638.8
D2016,2026-05-22T15:38:00,ON,35133.9
D2016,2026-05-17T07:38:00,ON,34981.8
D2013,25/05/2026 07:15,ON,48618.5
D2022,2026-05-18T09:23:00,ON,0
D2010,2026-05-01 13:52:00,OFF,46638.8
D9001,2026-05-27T08:07:00,ON,12218.3
D2014,07/05/2026 10:45,ON,77734.7
D2024,11-May-2026 11:07:00,ON,15108.3
D2013,03/05/2026 17:52,ON,47794.2
D2022,2026-05-03T15:52:00,ON,58079.6
D2006,15-May-2026 11:00:00,ON,59489.9
D2021,08/05/2026 17:45,ON,28462.2
D9001,2026-05-04T14:15:00,ON,11642.2
